Girlfriend's Day,Michael Paul Stephenson,2017,71 min,Comedies_ Independent Movies,When he's caught up in a deadly conspiracy_ an unemployed greeting card writer must create the perfect card for a new holiday to save his skin.
Katherine Ryan: In Trouble,Colin Dench,2017,64 min,Stand-Up Comedy,Stand-up comic Katherine Ryan reminisces about unusual relationships_ life in the hometown she hates and the time she enraged an entire nation.
White Nights,,2016,1 Season,International TV Shows_ Korean TV Shows_ TV Dramas,A coldhearted heiress_ a man from her past and an ambitious new hire in her company all become entangled on a battleground for money and power.
Cyborg 009: Call of Justice,,2017,1 Season,Anime Series_ International TV Shows,Years after taking up normal lives incognito_ the cyborgs are forced to fight again when the superhuman Blessed appear with a plan for humanity.
David Brent: Life on the Road,Ricky Gervais,2016,97 min,Comedies_ International Movies_ Music & Musicals,"With ""The Office"" long in the past_ middling salesman David Brent ditches work and goes on tour with his rock band in a disastrous stab at stardom."
Grillo vs Grillo,,2017,96 min,Stand-Up Comedy,Outspoken comedian Beppe Grillo reminisces about his long career_ including the triumphs and controversies that fueled his rise in Italian politics.
Hitler - A Career,Joachim Fest_ Christian Herrendoerfer,1977,150 min,Documentaries_ International Movies,This documentary examines how Adolf Hitler's talent for manipulation_ psychology and image-making led him from humble origins to near-world conquest.
Michael Bolton's Big_ Sexy Valentine's Day Special,Scott Aukerman_ Akiva Schaffer,2017,54 min,Comedies_ Music & Musicals_ Romantic Movies,After Santa tells him he needs 75_000 new babies by Christmas to meet toy supply_ Michael Bolton hosts a telethon to inspire the world to make love.
Daniel Sosa: Sosafado,Raúl Campos_ Jan Suter,2017,78 min,Stand-Up Comedy,Comedian Daniel Sosa inhabits various characters_ including a Tupperware dealer_ a thirsty priest and a Trojan horse soldier in this stand-up special.
Imperial Dreams,Malik Vitthal,2014,86 min,Dramas,A young father returns home from jail eager to care for his son and become a writer_ but crime_ poverty and a flawed system threaten his plans.
Dilwale,Rohit Shetty,2015,154 min,Action & Adventure_ Dramas_ International Movies,A young couple falls in love_ but conflicting loyalties drive them apart. Years later_ fate intervenes and hands them a second chance.
Happy New Year,Farah Khan,2014,179 min,Action & Adventure_ Comedies_ Dramas,A revenge-seeking diamond thief gathers a ragtag crew to infiltrate a Dubai hotel hosting a dance contest. But first they have to learn how to dance.
Haraamkhor,Shlok Sharma,2015,93 min,Dramas_ Independent Movies_ International Movies,A selfish_ manipulative schoolteacher takes advantage of a schoolgirl's vulnerability to gratify his dark_ narcissistic desires.
Heroes Wanted,Joaquín Mazón,2016,97 min,Action & Adventure_ Comedies_ International Movies,When its special ops agency is wiped out_ Spain hastily assembles a new team to defuse a terrorist plot. But who are these scrappy would-be heroes?
The Reconquest,Jonás Trueba,2016,108 min,Dramas_ International Movies_ Romantic Movies,Years after they were childhood sweethearts_ Manuela and Olmo share a night in Madrid_ where they discuss their past and the possibility of a future.
Zapped,Peter DeLuise,2014,92 min,Children & Family Movies_ Comedies,A girl discovers a dog-training app that can get boys to obey her every command. But she soon learns that it isn't the cure-all she had hoped for.
Bill Burr: Walk Your Way Out,Jay Karas,2017,78 min,Stand-Up Comedy,No-nonsense comic Bill Burr takes the stage in Nashville and riffs on fast food_ overpopulation_ dictators and gorilla sign language.
Semana Santa,Alejandra Márquez Abella,2015,87 min,Dramas_ International Movies,A single mother_ her boyfriend and her 8-year-old son take a weeklong resort vacation_ during which secrets and relationship strains take their toll.
Journey to Greenland,Sébastien Betbeder,2016,99 min,Comedies_ International Movies,When they flee Paris for a remote village in Greenland_ two part-time actors become immersed in the archaic Inuit culture and forge unexpected bonds.
IBOY,Adam Randall,2017,91 min,International Movies_ Sci-Fi & Fantasy_ Thrillers,When shards of a cell phone get lodged in a teenager's brain_ he discovers he can control electronic devices and uses his newfound power for revenge.
O Silêncio do Céu,Marco Dutra,2016,102 min,Dramas_ International Movies,After being raped in her home_ a married woman chooses not to tell her husband_ unaware that he has his own troubled secret and a plan for revenge.
Cristela Alonzo: Lower Classy,Marcus Raboy,2017,67 min,Stand-Up Comedy,The irrepressible Alonzo skewers Latino stereotypes_ pricey luxuries and her mother's tough-love parenting in a night of sly and infectious comedy.
Gad Gone Wild,Mario Rouleau,2017,57 min,Stand-Up Comedy,French comic Gad Elmaleh regales a Montreal crowd with tales of awkward mix-ups and baffling customs he's encountered since moving to the U.S.
Pink,Aniruddha Roy Chowdhury,2016,130 min,Dramas_ International Movies,A sexual assault victim_ unjustly tried for the attempted murder of her attacker_ is defended by a retired lawyer who challenges India's rape culture.
Take the 10,Chester Tam,2017,80 min,Comedies,Two buddies working dead-end cashier jobs endure a mind-blowing series of events on their quest to get to the hip-hop show of their lives.
Neal Brennan: 3 Mics,Neal Brennan,2017,66 min,Stand-Up Comedy,"Wicked one-liners and soul-baring confessions converge in this uniquely intimate stand-up special from ""Chappelle's Show"" co-creator Neal Brennan."
Berlin Calling,Hannes Stöhr,2008,105 min,Dramas_ International Movies_ Music & Musicals,DJ Ickarus is at the top of his game_ dazzling fans and touring the world – until he gets locked in the loony bin after taking a few too many drugs.
Sarajevo,Andreas Prochaska,2014,98 min,Dramas_ International Movies,Tasked with unraveling the assassination of Archduke Franz Ferdinand_ an honorable magistrate finds himself targeted by the shadowy perpetrators.
Stereo,Maximilian Erlenwein,2014,91 min,International Movies_ Thrillers,"Erik's peaceful rural family life is shaken by the arrival of sinister figures who claim to know him and a mysterious ""friend"" who may not even exist."
We Are Young. We Are Strong.,Burhan Qurbani,2014,123 min,Dramas_ International Movies,In 1992_ three radically different residents of Rostock_ Germany_ become entangled in a violent xenophobic riot that rocks the beleaguered city.
Casablancas: The Man Who Loved Women,Hubert Woroniecki,2016,82 min,Documentaries_ International Movies,The rise and smash success of Elite modeling agency founder John Casablancas is chronicled in this biography of the man who invented the supermodel.
Clinical,Alistair Legrand,2017,104 min,Horror Movies_ Thrillers,A psychiatrist is plagued by flashbacks to a terrifying attack as she treats a new patient who was horribly disfigured in an accident.
Very Big Shot,Mir-Jean Bou Chaaya,2015,109 min,Comedies_ Dramas_ International Movies,When three brothers struggling to go straight become targets of a criminal underworld_ they use the making of a movie as a front to transport drugs.
Jim Gaffigan: Cinco,Jeannie Gaffigan,2017,74 min,Stand-Up Comedy,America's king of clean comedy delivers wickedly funny jokes in his fifth hour-long special.
We're Lalaloopsy,,2017,1 Season,Kids' TV_ TV Comedies,The Lalaloopsy gang and their adorable pets know every day is a perfect day to celebrate the magic of friendship_ creativity and collaboration.
Under the Shadow,Babak Anvari,2016,84 min,Horror Movies_ International Movies_ Thrillers,During the Iran-Iraq conflict_ a Tehran woman caring for her daughter while her husband is at war is gradually convinced evil spirits are at work.
Coin Heist,Emily Hagins,2017,98 min,Children & Family Movies_ Dramas,When a crisis threatens to destroy their high school_ four teens hatch a daring plan to raise $10 million. Step one? Breaking into the U.S. Mint.
LEGO: Marvel Super Heroes: Maximum Overload,Greg Richardson,2013,22 min,Children & Family Movies,Villainous Loki is amassing an army to conquer Earth! His antics are keeping Spider-Man and S.H.I.E.L.D. busy as they tackle a host of bad guys.
Rampage: President Down,Uwe Boll,2016,100 min,Action & Adventure_ International Movies,Lone-wolf vigilante Bill Williamson is back_ taking aim at the U.S. government and eluding the pursuit of two FBI agents who are on his trail.
Marvel's Hulk: Where Monsters Dwell,Mitch Schauer,2016,75 min,Children & Family Movies_ Sci-Fi & Fantasy,On Halloween_ the Hulk and Dr. Strange battle monsters wreaking havoc on New York and uncover an evil plot by Nightmare_ ruler of the Dream Dimension.
Jen Kirkman: Just Keep Livin’?,Lance Bangs,2017,69 min,Stand-Up Comedy,Incisive comic Jen Kirkman gets real about women's bodies_ the value of alone time and an Italian private tour guide who may have been a ghost.
Autohead,Rohit Mittal,2016,97 min,Dramas_ International Movies_ Thrillers,A production crew that thinks it's making a documentary about a humble Mumbai rickshaw driver unmasks a horrifying truth about their film's subject.
Bee Movie,Steve Hickner_ Simon J. Smith,2007,92 min,Children & Family Movies_ Comedies,Barry_ a worker bee stuck in a dead-end job making honey_ sues humans when he learns they've been stealing bees' nectar all along.
Headwinds,Jalil Lespert,2011,92 min,Dramas_ Independent Movies_ International Movies,After his wife inexplicably disappears_ a man takes their two children and relocates to his hometown in an attempt to end their grief and move on.
Star Trek: Deep Space Nine,,1999,7 Seasons,TV Action & Adventure_ TV Sci-Fi & Fantasy,"In this ""Star Trek"" spin-off_ Commander Sisko leads the multi-species crew of Deep Space Nine_ a Federation space station with a complex mission."
Udta Punjab,Abhishek Chaubey,2016,146 min,Dramas_ International Movies,Drug abuse and the darker side of Punjab rear their heads in the intense_ interwoven tales of a cop_ a doctor_ a migrant worker and a rock star.
Mr. Pig,Diego Luna,2016,97 min,Dramas_ Independent Movies_ International Movies,An aging California pig farmer whose property is on the brink of foreclosure makes a last-ditch trip across the border to sell his prized hog.
My Runway,,2016,1 Season,International TV Shows_ Korean TV Shows_ Romantic TV Shows,An egotistic top male model and a pretty model wannabe are forced to live each other's lives until they figure out a way to undo their body switch.
AJIN: Demi-Human,,2016,2 Seasons,Anime Series_ International TV Shows,A teenager discovers that he is an Ajin and flees before the authorities experiment on him. Other Ajin plan to fight back and he must choose a side.
Chasing Cameron,,2016,1 Season,Reality TV_ Teen TV Shows,Go behind the scenes with social media sensation Cameron Dallas as he takes his career to the next level on an international tour.
